%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
26034000000,41,26034000000,bracket_7_link,-2.46277472953,-3.62085546912,8.77711861379,-0.810540882859,1.26018812769,0.57564635744
26044000000,42,26044000000,bracket_7_link,-2.46277472937,-3.62085546902,8.77711861386,-0.810620340239,1.26024675237,0.575616883837
26054000000,43,26054000000,bracket_7_link,-2.46277472927,-3.62085546894,8.77711861383,-0.810569278273,1.26018625935,0.57562018248
26062000000,44,26064000000,bracket_7_link,-2.46277472914,-3.62085546889,8.77711861397,-0.810531059302,1.26022190782,0.575656076717
26074000000,45,26074000000,bracket_7_link,-2.46277472901,-3.62085546879,8.77711861397,-0.810506872217,1.26014075862,0.57559881858
26084000000,46,26084000000,bracket_7_link,-2.46277472888,-3.62085546869,8.77711861412,-0.810514856302,1.26017626348,0.5756347214
26093000000,47,26094000000,bracket_7_link,-2.46277472876,-3.62085546865,8.77711861419,-0.810561183938,1.26016464565,0.575643759849
26103000000,48,26104000000,bracket_7_link,-2.46277472862,-3.62085546857,8.77711861434,-0.810564479062,1.26020250041,0.575628791167
26114000000,49,26114000000,bracket_7_link,-2.4627747285,-3.62085546848,8.77711861427,-0.810570305232,1.26021272528,0.575675737431
26124000000,50,26124000000,bracket_7_link,-2.46277472842,-3.62085546847,8.77711861446,-0.810510534626,1.26017016095,0.575620106322
26134000000,51,26134000000,bracket_7_link,-2.46277472827,-3.62085546836,8.77711861442,-0.810518404424,1.26016566621,0.575645218978
